Raw_Affiliation,Latitude,Longitude,in_science_park_osm,park_name_osm,univ_research_count,nearest_station_m,nearest_junction_m,method_used_osm,park_name_gt,nearest_park_wikidata_id,distance_to_park_m,in_science_park_gt,agree
"Department of Mechanical and Materials Engineering, Florida International University, Miami, Florida, USA",25.7553898,-80.3762833,False,,2.0,,883.4679208156908,B_density_fallback,Lake Nona Medical City,Q6477131,303900.7,False,True
"ECE Department, Virginia Tech, Blacksburg, VA, USA",37.2296566,-80.4136767,False,,1.0,,2348.460469318748,B_density_fallback,Virginia Tech Corporate Research Center,Q7934608,2856.7,False,True
"GLOBALFOUNDRIES, USA",42.9684844,-73.75439,False,,0.0,,3825.813646327578,B_density_fallback,University City Science Center,Q7894587,355692.9,False,True
"GLOBALFOUNDRIES, Germany",51.125797,13.717192,False,,0.0,3409.880025749635,2100.226616655443,B_density_fallback,Nupharo Science Park,Q63057631,48584.3,False,True
"GLOBALFOUNDRIES, Singapore",1.4368921,103.7646451,False,,0.0,1082.7690492010613,446.5442342377339,B_density_fallback,Singapore Science Park,Q7523109,16533.1,False,True
"Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore 487372, Singapore",1.3398825,103.9631626,False,,2.0,1148.8640781331878,802.1096820420365,B_density_fallback,Singapore Science Park,Q7523109,21019.5,False,True
"Department of Information Systems, Hanyang University, Seoul 133-791, Republic of Korea",,,,,,,,no_coordinates,,,,,
"Advanced Power Electronics Research Center, National Institute of Advanced Industrial Science and Technology 1 , 16-1 Onogawa, Tsukuba, Ibaraki 305-8569, Japan",36.0833265,140.077279,False,,2.0,480.0574340564771,2905.340711567607,B_density_fallback,Tsukuba Science City,Q11602890,77.1,True,False
"Graduate School of Engineering, Osaka University 2 , 2-1 Yamadaoka, Suita, Osaka 565-0871, Japan",34.7594193,135.516835,False,,5.0,56.64902462305663,2369.5412844432267,B_density_fallback,Kyoto Research Park,Q11374832,33037.0,False,True
"Graduate School of Pure and Applied Sciences, University of Tsukuba 3 , 1-1-1 Tennodai, Tsukuba, Ibaraki 305-8577, Japan",36.0833265,140.077279,False,,2.0,480.0574340564771,2905.340711567607,B_density_fallback,Tsukuba Science City,Q11602890,77.1,True,False
"EPC Power Corporation, Poway, CA, USA",32.9628234,-117.035864,False,,0.0,768.9087140454445,,B_density_fallback,NASA Research Park,Q6952426,672873.8,False,True
"Dept. of Electrical Electronics Eng., Van Yuznuncu Yil University, Van, Turkey",38.3249599,43.6589825,False,,0.0,,,B_density_fallback,Gitavan,Q4139013,224474.6,False,True
"School of Electrical Engineering and Computer Science, The Pennsylvania State University, University Park, USA",32.8551267,-96.7919454,False,,1.0,,1997.518310358064,B_density_fallback,Cummings Research Park,Q5194123,959731.8,False,True
"School of Engineering, University of Glasgow, Glasgow, U.K",55.8727036,-4.2919966,False,,2.0,296.06807891141165,1064.9530668087962,B_density_fallback,"Dundee, Gemini Crescent, Technology Park, Grianan Centre",Q114167851,100982.0,False,True
"U.S. Army Research Laboratory, Adelphi, USA",38.9983345,-76.970741,False,,0.0,3865.165669536539,2024.7748312112976,B_density_fallback,Bwtech@UMBC Research and Technology Park,Q16971357,35761.3,False,True
"Department of Electrical Engineering, University of Malaga, Málaga, Spain",36.7231245,-4.4496548,False,,2.0,503.5827713206331,462.5326533972953,B_density_fallback,Andalusia Technology Park,Q4598152,9470.4,False,True
"Department of Electrical Engineering, ESEIAAT, Terrassa, Spain",41.5630424,2.0232878,False,,3.0,353.95224694111545,1997.3326873539304,B_density_fallback,Barcelona Scientific Park,Q11940149,21681.4,False,True
"Department of Electronic and Electrical Engineering, University of Bath, BA2 7AY, UK",51.3766938,-2.3234206,False,,1.0,2313.336609108898,2219.6724225988505,B_density_fallback,Bristol and Bath Science Park,Q16953794,17458.3,False,True
"Power and Energy Division, School of Electrical and Electronic Engineering, The University of Manchester, M13 9PL, UK",53.4675838,-2.2334489,False,,8.0,903.161351892952,523.1521222953522,B_density_fallback,Sci-Tech Daresbury,Q18588981,30331.3,False,True
"National Grid, National Grid House, Warwick Technology Park, Gallows Hill, Warwick CV34 6DA, UK",52.272112,-1.5652995,False,,0.0,1961.893277607181,2422.789172036076,B_density_fallback,Aston Science Park,Q4811018,32405.3,False,True
"School of Electrical Engineering, VIT Vellore, Tamil Nadu 632014, India",12.9697498,79.1606601,False,,0.0,3198.361397090928,,B_density_fallback,International Tech Park Bangalore,Q4357999,154391.2,False,True
"Department of Electrical and Electronics Engineering, Sree Vidyanikethan Engineering College, Tirupati 517102, India",13.6316368,79.4231711,False,,0.0,541.7178652958152,,B_density_fallback,International Tech Park Bangalore,Q4357999,196200.1,False,True
"Virginia Polytechnic Institute and State University,ECE Department,Blacksburg,VA,USA",37.2296566,-80.4136767,False,,1.0,,2348.460469318748,B_density_fallback,Virginia Tech Corporate Research Center,Q7934608,2856.7,False,True
"Department of Electrical Engineering, Kyushu University, Fukuoka 819-0395, Japan",33.6707768,130.4444986,False,,1.0,459.5466703785802,1257.2541830214914,B_density_fallback,Yakushima Botanical Research Park,Q140289253,380436.0,False,True
"Electrical Engineering Department, Faculty of Engineering, Minia University, Minia 61111, Egypt",28.1271756,30.8410742,False,,1.0,,,B_density_fallback,Gav Yam Negev Advanced Technologies Park,Q16129492,518267.0,False,True
"Electrical Engineering Department, Faculty of Engineering, Tishreen University, Latakia 2237, Syria",35.5209657,35.8065133,False,,40.0,1825.753295238797,,B_density_fallback,Ashdod Hi-Tech Park,Q126100978,429883.3,False,True
"Electrical power systems Department, Moscow Power Engineering Institute “MPEI”, Moscow 111250, Russia",55.7516631,37.6095344,False,,41.0,62.29538264435698,,B_density_fallback,"Innovative Scientific and Technological Center of Moscow State University ""Vorobyovy Gory""",Q112122648,8719.2,False,True
"Electrical power systems Department, Moscow Power Engineering Institute ""MPEI"", Moscow 111250, Russia",55.7516631,37.6095344,False,,41.0,62.29538264435698,,B_density_fallback,"Innovative Scientific and Technological Center of Moscow State University ""Vorobyovy Gory""",Q112122648,8719.2,False,True
"College of Engineering at Wadi Addawaser, Prince Sattam bin Abdulaziz University, Wadi Aldawaser 11991, Saudi Arabia",,,,,,,,no_coordinates,,,,,
"Electrical Engineering Department, Aswan Faculty of Engineering, Aswan University, Aswan 81542, Egypt",23.9966696,32.8602255,False,,1.0,,3982.5968660229055,B_density_fallback,Gav Yam Negev Advanced Technologies Park,Q16129492,830545.4,False,True
"Energy and Power Research Center, Jinan University, Guangzhou, China",23.0195072,113.4100461,False,,2.0,1267.4237831887465,675.6693831644378,B_density_fallback,Longhua Science and Technology Park,Q25105169,76587.9,False,True
"Department of Applied Electronic Engineering, School of Electrical and Electronic Engineering, Huazhong University of Science and Technology, Wuhan, China",30.5202172,114.4118463,False,,3.0,1197.8024414165786,1806.5624488854687,B_density_fallback,Changsha High-Tech Industrial Development Zone,Q17030796,294531.1,False,True
"Environmental Research Institute, National University of Singapore, Singapore",1.2959845,103.7766186,False,,12.0,1730.0821721853438,742.2298210939506,B_density_fallback,Singapore Science Park,Q7523109,908.0,True,False
"Laboratory for Electro-Optics Systems, Indian Space Research Organization, Bengaluru, India",12.9767936,77.590082,False,,2.0,274.54974196514866,,B_density_fallback,International Tech Park Bangalore,Q4357999,15828.6,False,True
"School of Power Electric Engineering, South China University of Technology, Guangzhou, China",23.160342,113.3372426,False,,3.0,1085.238244808713,1243.6101271521818,B_density_fallback,Longhua Science and Technology Park,Q25105169,91604.4,False,True
"Science and Technology on Reliability Physics and Application of Electronic Component Laboratory, Fifth Electronics Research Institute of Ministry of Industry and Information Technology, Guangzhou, China",23.1288429,113.2589581,False,,2.0,83.34982955876288,1480.9183329730818,B_density_fallback,Longhua Science and Technology Park,Q25105169,96144.4,False,True
"Guangdong Provincial Key Laboratory of Electronic Information Products Reliability Technology, Guangzhou, China",23.1288429,113.2589581,False,,2.0,83.34982955876288,1480.9183329730818,B_density_fallback,Longhua Science and Technology Park,Q25105169,96144.4,False,True
"Ruđer Bošković Institute, Bijenička 54, 10 000 Zagreb, Croatia",45.8296219,15.9879508,False,,21.0,2887.1842461407277,,B_density_fallback,Lakeside Science & Technology Park,Q24026883,158800.4,False,True
"Takasaki Advanced Radiation Research Institute, National Institutes for Quantum and Radiological Science and Technology, 1233 Watanuki, Takasaki, Gunma 370-1292, Japan",36.3220984,139.0032758,False,,1.0,816.8580972803901,,B_density_fallback,Tsukuba Science City,Q11602890,99879.9,False,True
"Graduate School of Science and Engineering, Saitama University, Saitama 338-0825, Japan",35.8619719,139.6075894,False,,0.0,2213.040393321599,1473.1472321965869,B_density_fallback,King Skyfront,Q28683746,38590.9,False,True
"Jozef Stefan Institute, Jamova 31, 1000 Ljubljana, Slovenia",46.0433385,14.489311,False,,39.0,2330.910530288128,1962.958312297124,B_density_fallback,Lakeside Science & Technology Park,Q24026883,65839.1,False,True
"Queensland Micro- and Nanotechnology Centre, Griffith University, Brisbane, QLD 4111, Australia",-27.5466249,153.0642922,False,,2.0,3634.902932221925,30.92475021671996,B_density_fallback,Australian Technology Park,Q4056106,728069.1,False,True
"Department of Electrical and Computer Engineering, Ohio State University, Columbus, USA",40.0056982,-83.0286573,False,,1.0,,258.9807468785032,B_density_fallback,Ignition Park,Q16847353,328137.7,False,True
"Technical University of Munich, Department of Mechanical Engineering, Institute of Plant and Process Technology, 85748 Garching, Germany",48.2480809,11.6395161,False,,2.0,628.8170946649165,224.62768996377568,B_density_fallback,Augsburg Innovationspark,Q760517,56182.1,False,True
"Linde Engineering, 82049 Pullach, Germany",48.0434435,11.5077598,False,,0.0,138.50816037430874,,B_density_fallback,Augsburg Innovationspark,Q760517,55778.8,False,True
"School of Automation &amp; Electrical Engineering, University of Science and Technology Beijing, Beijing 100083, China",39.9902333,116.3531753,False,,19.0,632.7180119831821,625.7559241243287,B_density_fallback,TusPark,Q17028810,2468.2,False,True
"Department of Electronics and Communication Engineering, Centre for VLSI Design, Kalasalingam Academy of Research and Education, Srivilliputhur, India",9.5601364,77.6091287,False,,0.0,,,B_density_fallback,International Tech Park Bangalore,Q4357999,381148.8,False,True
"Department of Mathematics, School of Engineering, Amrita Vishwa Vidyapeetham, Coimbatore, India",10.9036429,76.8996595,False,,1.0,701.3955897082304,,B_density_fallback,International Tech Park Bangalore,Q4357999,248737.1,False,True
"Department of Electronics and Communication Engineering, Jyothi Engineering College, Thrissur, India",10.7278631,76.2896699,False,,0.0,991.5280851258276,,B_density_fallback,International Tech Park Bangalore,Q4357999,296298.0,False,True
"ABB Power Grids Switzerland Ltd., Segelhofstrasse 1A, 5405 Baden-Dättwil, Switzerland",47.4637214,8.2822585,False,,0.0,2380.9139778151034,725.3947239499386,B_density_fallback,Freiburger Innovationszentrum,Q115942856,70232.5,False,True
National Chiao Tung University,24.7867677,120.9972441,False,,3.0,2293.1776908896613,1167.9670679442231,B_density_fallback,Hsinchu Science Park,Q717461,1815.6,True,False
"Realtek Semiconductor Corp, Hsinchu, Taiwan",24.8066333,120.9686833,False,,2.0,655.485379034276,381.1097114643233,B_density_fallback,Hsinchu Science Park,Q717461,5416.6,False,True
Department of Electronics Mid‐Sweden University  Sundsvall Sweden,,,,,,,,no_coordinates,,,,,
"Department of Electronics, Mid-Sweden University, Sundsvall, Sweden",62.3930729,17.2834483,False,,1.0,1784.4834876391983,2259.3299145657315,B_density_fallback,Uppsala Science Park,Q118310222,284070.0,False,True
"Engineering Faculty Near East University  Nicosia, North Cyprus Turkey",,,,,,,,no_coordinates,,,,,
Department of Electrical and Electronics SRM University  Kattankulathur India,,,,,,,,no_coordinates,,,,,
Department of Electrical Engineering Amirkabir University of Technology  Tehran Iran,,,,,,,,no_coordinates,,,,,
"Department of Electrical, Computer and Energy Engineering, Colorado Power Electronics Center, University of Colorado, Boulder, Colorado",40.0075984,-105.2691008,False,,4.0,,990.8024591956456,B_density_fallback,University of Utah Research Park,Q7896520,561550.9,False,True
"Materials Science Centre, Indian Institute of Technology, Kharagpur, West Bengal 721302, India",22.3146519,87.3099912,False,,1.0,1112.526864365347,,B_density_fallback,"Sheikh Kamal IT Training and Incubation Center, Barishal",Q138634659,315346.1,False,True
"Centre for Nanomaterials, National Institute of Technology, Rourkela 769008, India",22.2501589,84.9066856,False,,3.0,2502.4092122232246,,B_density_fallback,"Sheikh Kamal IT Training and Incubation Center, Barishal",Q138634659,561535.0,False,True
"Department of Ceramic Engineering, National Institute of Technology, Rourkela 769008, India",22.2501589,84.9066856,False,,3.0,2502.4092122232246,,B_density_fallback,"Sheikh Kamal IT Training and Incubation Center, Barishal",Q138634659,561535.0,False,True
"College of Electrical Engineering and the Hangzhou Global Scientific and Technological Innovation Center, Zhejiang University, Hangzhou, China",30.295896,120.1617104,False,,6.0,589.9157611161069,413.78930697526806,B_density_fallback,Huawei Lianqiuhu,Q134884779,116211.9,False,True
"Power Electronics Systems Integration Group, Oak Ridge National Laboratory, Knoxville, TN, USA",35.9603948,-83.9210261,False,,2.0,,458.3340104131474,B_density_fallback,Cummings Research Park,Q5194123,282968.2,False,True
"[Power Electronics Systems Integration Group, Oak Ridge National Laboratory, Knoxville, TN, USA]",35.9603948,-83.9210261,False,,2.0,,458.3340104131474,B_density_fallback,Cummings Research Park,Q5194123,282968.2,False,True
"Electrical and Computer Engineering Department, University of Dayton, Dayton, OH, USA",39.7383807,-84.1791678,False,,1.0,,1635.9577918732969,B_density_fallback,Discovery Park,Q5281955,245526.3,False,True
"[Electrical and Computer Engineering Department, University of Dayton, Dayton, OH, USA]",39.7383807,-84.1791678,False,,1.0,,1635.9577918732969,B_density_fallback,Discovery Park,Q5281955,245526.3,False,True
"Science and Technology on Reactor System Design Technology Laboratory, Nuclear Power Institute of China, Chengdu 610200, China",30.659867,104.063315,False,,6.0,51.89654029398229,,B_density_fallback,Changsha High-Tech Industrial Development Zone,Q17030796,897221.4,False,True
